idx_local,ok,fallback,n_vecinos,traceS,lam,rank_Sreg,cond_Sreg,d_maha_min,d_maha_med,d_maha_max,d_maha_mean,clase_objetivo,idx_local_run
5342,True,False,5,0.0002693595736081814,2.9928841512020156e-08,9,6297.538832826702,0.39937610800730255,1.3917592431520842,2.400899837026414,1.2765093294704979,4,5165
5343,True,False,5,0.0033801801595102045,3.755755732789116e-07,9,8482.485681068387,19.129359682090314,19.143806306364233,19.25897635373436,19.166983651842116,4,5166
5344,True,False,5,0.00012038540594130145,1.3376156215700161e-08,9,9001.0,110.91165700835926,110.91482018541005,110.91877402986945,110.91529461291752,4,5167
5345,True,False,5,0.0006695118190068867,7.439020211187631e-08,9,9001.000000000002,0.5328040255925794,0.8880067093209659,1.4208107349135457,0.8880067093209659,4,5168
5346,True,False,5,0.00012750852963571693,1.4167614403968547e-08,9,7390.081853616892,1.3208467874855254,1.981270181228288,3.3018666589483443,2.241685656653928,4,5169
5347,True,False,5,0.17606527195657753,1.956280799517528e-05,9,8588.992041973137,0.49330535576712586,1.2108404187011266,2.234641320404224,1.189128594803202,4,5170
5348,True,False,5,0.0014636330932863493,1.626258992540388e-07,9,9000.999999999998,0.4804732878852903,1.4414198636558697,2.042011473512482,1.345325206078812,4,5171
5349,True,False,5,0.0003554146596286659,3.9490517736518435e-08,9,8489.052276798731,1.1975011571002785,1.934110742125961,3.5925034713008355,2.397195622646973,4,5172
5350,True,False,5,0.00015329448394607004,1.7032720438452227e-08,9,7074.715163999699,0.41928397104146636,1.2578519131243941,2.2379431559456835,1.2022997790637735,4,5173
5351,True,False,5,0.0018285680944343666,2.0317423271492965e-07,9,8101.756253243953,0.78437373127157,1.4320912579122198,2.479594016386901,1.434026062432291,4,5174
5352,True,False,5,0.00016262589925403873,1.806954436155986e-08,9,9001.0,0.36035496591396726,0.7207099318279353,1.4414198636558695,0.7927809250107284,4,5175
5353,True,False,5,0.002056802997008875,2.2853366633431946e-07,9,6555.158823257727,0.3526315246725472,1.7631576233627373,2.335985042535447,1.568965776822637,4,5176
5354,True,False,5,0.005466834381194618,6.074260423549575e-07,9,8646.573250563612,0.5124250157207617,1.4869936042465364,2.429117330919445,1.5600178715897115,4,5177
5355,True,False,5,0.0015354419319180022,1.7060465910200026e-07,9,9001.000000000002,0.3518276140794932,1.524586327677804,2.2282415558367905,1.2900345849581418,4,5178
5356,True,False,5,0.003997966374905798,4.442184861006442e-07,9,8650.791274236792,0.581490252305571,1.2688341337187554,1.819121535419093,1.2437734875271025,4,5179
5357,True,False,5,0.00017952209657913368,1.9946899619903743e-08,9,9001.0,0.34297811647447163,1.028934349423414,1.3719124658978856,0.8917431028336257,4,5180
5358,True,False,5,0.00030174153481843423,3.352683720204825e-08,9,8627.615947589322,63.44144191622645,63.45800094085373,63.47635239610295,63.45756335447349,4,5181
5359,True,False,5,0.0007773827230878906,8.637585812087674e-08,9,7912.944619612566,2.3433548780412368,3.22934283490134,4.7512756610551925,3.3883649566906002,4,5182
5360,True,False,5,0.009302446055419668,1.0336051172688518e-06,9,5025.511997207428,51.561503015321904,51.63364007757966,51.680591802668005,51.62412611232785,4,5183
5361,True,False,5,0.0018743466429833515,2.0826073810926128e-07,9,9001.0,28.108596295000844,28.11570986540849,28.13703978597088,28.122819119551917,4,5184
5362,True,False,5,0.001664275436521851,1.8491949294687235e-07,9,9001.0,0.33793565811274784,0.7885165355964118,1.4643878518219076,0.8561036672189613,4,5185
5363,True,False,5,0.00036941178259061904,4.104575362117989e-08,9,6362.265275587741,0.3505034119605397,1.1730817878301105,2.094152440024766,1.2081033579506477,4,5186
5364,True,False,5,9.081706062238527e-05,1.0090784513598363e-08,9,9001.000000000002,0.48221603313491257,0.9644320662698251,1.446648099404738,0.8679888596428427,4,5187
5365,True,False,5,0.00025977301405178516,2.8863668227976128e-08,9,5616.0508587743525,0.4471507696010784,2.4080405016679274,2.8631854404490507,2.0724667860027894,4,5188
5366,True,False,5,0.00031680369984553,3.520041109394778e-08,9,9000.999999999998,0.2581845465596518,0.774553639678956,1.2909227327982598,0.8261905489908863,4,5189
5367,True,False,5,0.0001203854059413014,1.3376156215700156e-08,9,9001.0,0.4188306405690824,0.8376612811381652,1.6753225622763306,0.8376612811381653,4,5190
5368,True,False,5,0.00024076479206105333,2.675164356233926e-08,9,7752.117129197256,3.1340602209814254,3.639752923339901,5.38570338690435,3.9465068814814295,4,5191
5369,True,False,5,0.0011932939360848297,1.325882151205366e-07,9,9001.000000000002,0.3990918919867152,0.6651531533111916,2.128490090595813,1.0110327930330112,4,5192
5370,True,False,5,0.00035586712642748794,3.954079182527644e-08,9,6242.441675880548,1.2600335250243062,3.2261742524326675,3.7801005750729177,2.8848921835440513,4,5193
5371,True,False,5,0.0002280926440672321,2.5343627118581346e-08,9,5939.174749797804,0.5206707846296857,1.0413415692593715,2.239663582736284,1.1768718150288167,4,5194
5372,True,False,5,0.0001224974306069383,1.3610825622993144e-08,9,9001.0,0.4152043330020226,1.245612999006068,2.076021665010114,1.1625721324056637,4,5195
5373,True,False,5,0.000587142857047049,6.52380952274499e-08,9,9001.0,0.1896502746190066,0.7586010984760264,1.327551922333046,0.834461208323629,4,5196
5374,True,False,5,0.0009503810004288422,1.0559788893653803e-07,9,7168.338623543099,1.0133429278530328,1.5242735204248727,2.300959667311637,1.527479081360838,4,5197
5375,True,False,5,0.0001964182939042285,2.182425487824761e-08,9,9001.000000000002,0.32789470202562326,0.6557894040512476,1.3115788081024962,0.7869472848614972,4,5198
5376,True,False,5,0.002253530318234537,2.503922575816152e-07,9,9001.000000000004,0.48402040251898304,1.1616489660455596,1.548865288060746,1.1035665177432814,4,5199
5377,True,False,5,0.0001541778005914913,1.713086673238792e-08,9,9001.0,0.37009604477853,0.7401920895570604,1.4803841791141208,0.8142112985127664,4,5200
5378,True,False,5,0.00086492043021003,9.610227002333667e-08,9,7926.570320775286,14.861569304392852,14.877352560204505,15.018920034996343,14.911971260538698,4,5201
5379,True,False,5,0.0003556071935244986,3.9511910391610954e-08,9,8447.56337174061,1.511008814221977,2.266513221332966,3.529040955710685,2.4157434205855415,4,5202
5380,True,False,5,0.0002521119650867425,2.8012440565193614e-08,9,6821.731472829657,0.8938696627232142,1.999282072084596,3.3447362805164897,2.1634941293220202,4,5203
5381,True,False,5,0.0007708890029574564,8.565433366193961e-08,9,9001.0,0.6620479314628798,1.1585838800600394,1.6551198286571993,1.1585838800600397,4,5204
5382,True,False,5,0.0004137643005689932,4.5973811174332584e-08,9,6349.55400014707,2.2791843391281037,3.8423864007792305,4.889084261657273,3.704913233803859,4,5205
5383,True,False,5,0.0005459385378586946,6.065983753985495e-08,9,6240.386179192266,0.951006904528213,1.5654387278301027,2.4723998660198667,1.5754311996237853,4,5206
5384,True,False,5,0.0003273638231737144,3.6373758130412714e-08,9,9001.000000000116,0.507972288101954,0.7619584321529308,1.7779030083568388,1.0667418050141033,4,5207
5385,True,False,5,0.0005977029803752332,6.641144226391481e-08,9,9001.0,0.37593490550604236,0.7518698110120847,1.315772169271148,0.8270567921132932,4,5208
5386,True,False,5,0.0007119039386315977,7.910043762573308e-08,9,6713.333687764174,1.2119282887119194,1.2477653241060505,2.312224535982457,1.6448046221329549,4,5209
5387,True,False,5,0.00015918889962026998,1.768765551336333e-08,9,6242.341804170315,0.43990518577271315,1.3197155573181396,1.9173177186496728,1.3690970844449883,4,5210
5388,True,False,5,0.00014150565259767007,1.572285028863001e-08,9,9001.000000000113,0.3863122434479527,0.7726244868959059,1.1589367303438591,0.8498869355854962,4,5211
5389,True,False,5,0.00700680575300499,7.7853397255611e-07,9,7082.015619337668,4.49042049469202,6.381649341529556,7.296933303874531,6.185424720272673,4,5212
5390,True,False,5,0.0006483915723505182,7.204350803894648e-08,9,9000.999999999998,0.7218827721999321,1.9851776235498146,2.88753108879973,1.840801069109828,4,5213
5391,True,False,5,0.0006399988330520284,7.111098145022539e-08,9,7391.821674104112,1.1982058935532929,2.754585551075294,3.5946176806598795,2.561738210561171,4,5214
5392,True,False,5,0.0001827665623170698,2.0307395813007757e-08,9,7766.611106989368,2.9933090290762068,4.5916140389781175,5.235111715903848,4.132338184137321,4,5215
5393,True,False,5,0.00017529804724785995,1.9477560805317772e-08,9,9001.000000000002,0.3470857852422838,0.6941715704845665,1.7354289262114175,0.9024230416299369,4,5216
5394,True,False,5,0.00023969496134134882,2.663277348237209e-08,9,7467.0436148543395,0.9249227465838781,1.5748493974820441,2.1980877911846335,1.494525635000438,4,5217
5395,True,False,5,0.0019114797703193931,2.1238664114659922e-07,9,8914.447153240542,18.921251167912544,19.061987479918468,19.314921261477465,19.092690134014845,4,5218
5396,True,False,5,0.00012249743060693827,1.3610825622993142e-08,9,9000.999999999998,0.4152043330020225,0.8304086660040452,1.2456129990060683,0.8304086660040454,4,5219
5397,True,False,5,0.0010105947727749166,1.1228830808610185e-07,9,7102.008874834038,0.5014109077752698,1.996133566306088,2.2463863310399614,1.6841888257613262,4,5220
5398,True,False,5,0.00046042137710883686,5.115793078987076e-08,9,9001.000000000131,0.42832914147566875,0.6424937122135035,1.284987424427007,0.8138253688037711,4,5221
5399,True,False,5,0.0005765827337188645,6.406474819098495e-08,9,9001.0,0.19137911870979787,1.722412068388185,2.29654942451758,1.492757125936427,4,5222
5400,True,False,5,0.00112570914678445,1.2507879408716112e-07,9,9001.000000000002,0.41089752380309985,1.6435900952123996,2.876282666621699,1.6983764317194798,4,5223
5401,True,False,5,8.526803632297964e-05,9.47422625810885e-09,9,6791.70248231267,0.8797032692879965,1.7594065385759943,2.0941879612705057,1.4888860301774431,4,5224
5402,True,False,5,0.0002492189105451503,2.7690990060572256e-08,9,9001.0,0.29109508336991075,0.8732852501097322,1.4554754168495538,0.9315042667837143,4,5225
5403,True,False,5,0.02116622087752144,2.3518023197246046e-06,9,6424.331199925057,28.640015642520176,28.679347960561376,28.75535220397271,28.695024164105916,4,5226
5404,True,False,5,0.0011781956521284371,1.309106280142708e-07,9,8652.526113595412,1.2395780894855535,2.4791561789711065,3.653609127908271,2.5081760618949316,4,5227
5405,True,False,5,0.0008933864335643947,9.926515928493274e-08,9,9001.0,0.4612399802828444,1.0762266206599693,1.5374666009428135,1.0762266206599693,4,5228
5406,True,False,5,0.00023654676255132901,2.6282973616814335e-08,9,9001.0,0.29879055331948434,0.8963716599584548,2.091533873236395,1.0756459919501455,4,5229
5407,True,False,5,0.003939221609392805,4.376912899325339e-07,9,8168.282220127747,1.005732029162521,2.4137568699900505,3.8217817108175804,2.541396234975486,4,5230
5408,True,False,5,0.0021735908698341418,2.41510096648238e-07,9,8061.62339952449,4.626132774081537,5.855199261726331,7.080291753874893,5.796708786611535,4,5231
5409,True,False,5,0.00015417780059149132,1.7130866732387925e-08,9,9001.0,0.37009604477852986,0.7401920895570606,1.4803841791141208,0.8142112985127664,4,5232
5410,True,False,5,0.0010275764285718166,1.1417515873020184e-07,9,8505.734854199438,2.5976957383115695,3.655567768635788,4.955622554638824,3.7858479333763015,4,5233
5411,True,False,5,0.0010531289414024783,1.1701432682249759e-07,9,4694.844785380457,0.8154167471458917,2.156681863293908,2.3768459430512907,1.664796174737252,4,5234
5412,True,False,5,0.00023654676255132907,2.628297361681434e-08,9,9001.000000000002,0.29879055331948495,0.8963716599584549,2.0915338732363944,1.0756459919501458,4,5235
5413,True,False,5,0.00019430626923859173,2.1589585470954637e-08,9,9001.000000000102,3.6263911430981843,4.945078831497524,6.263766519896864,4.879144447077557,4,5236
5414,True,False,5,0.0001224974306069383,1.3610825622993144e-08,9,9000.999999999998,0.41520433300202236,0.8304086660040452,1.2456129990060683,0.8304086660040454,4,5237
5415,True,False,5,7.814491262856406e-05,8.682768069840452e-09,9,9001.0,1.5595390960757782,2.599231826792963,4.158770922868742,2.7032010998646823,4,5238
5416,True,False,5,0.0008067693429870853,8.964103810967615e-08,9,6902.2916311691815,0.9895098571223858,1.4659355062696735,1.9583638670207208,1.4224759036328574,4,5239
5417,True,False,5,0.00032313977384244066,3.5904419315826736e-08,9,9001.0,0.25564079441058607,0.5112815888211723,2.0451263552846894,0.9714350187602273,4,5240
5418,True,False,5,0.00012372613862715387,1.374734873635043e-08,9,6650.361986039072,0.48503291762850376,0.9700658352570067,2.2487275393175308,1.2257981760691117,4,5241
5419,True,False,5,0.00045830935244319996,5.0923261382577776e-08,9,9001.000000000002,0.21465747028677332,0.8586298811470927,1.2879448217206386,0.8156983870897377,4,5242
5420,True,False,5,9.08170606223853e-05,1.0090784513598366e-08,9,9001.000000000904,0.4822160331349127,0.9644320662698254,1.446648099404738,0.8679888596428427,4,5243
5421,True,False,5,0.0012777749227103044,1.4197499141225604e-07,9,9001.00000000012,0.6427886370452921,0.7713463644543506,1.928365911135876,1.0798849102360903,4,5244
5422,True,False,5,0.00033369989717062503,3.707776635229167e-08,9,9001.000000000002,0.25156332736109843,0.7546899820832946,1.2578166368054915,0.8050026475555144,4,5245
5423,True,False,5,0.003002191893719636,3.335768770799596e-07,9,6737.941781227033,0.5037816686807828,2.3547503520556767,3.157856388918361,1.937198560100353,4,5246
5424,True,False,5,9.081706062238527e-05,1.0090784513598363e-08,9,9001.000000000093,0.48221603313491285,0.9644320662698257,1.4466480994047382,0.867988859642843,4,5247
5425,True,False,5,0.0009862854197446695,1.0958726886051883e-07,9,7247.39875505933,1.1478287252438144,1.335744151323775,2.247335710058023,1.4977770558555552,4,5248
5426,True,False,5,0.0002492189105451503,2.7690990060572256e-08,9,9001.0,0.29109508336991075,0.8732852501097322,1.4554754168495534,0.9315042667837143,4,5249
5427,True,False,5,0.000782557488071742,8.695083200797133e-08,9,7387.032858440643,1.3536254316298866,2.4142214296021653,3.7173002211012793,2.606650849061671,4,5250
5428,True,False,5,0.00023865878721696595,2.6517643024107327e-08,9,9001.0,0.29746553325043273,0.8923965997512981,1.4873276662521635,0.8923965997512981,4,5251
5429,True,False,5,0.004151771959851807,4.6130799553908964e-07,9,6600.76890979859,1.2376824060420322,3.622204081047147,3.960583699334502,3.133827896323697,4,5252
5430,True,False,5,0.0019662407853139777,2.1847119836821976e-07,9,8420.276280567881,1.1702758252625778,2.7510844309643394,3.7701727327984007,2.5842901849153534,4,5253
5431,True,False,5,5.280061664092166e-05,5.86673518232463e-09,9,9001.0,167.47292947092987,167.47770576353446,167.4920338241283,167.48009371063773,4,5254
5432,True,False,5,7.814491262856409e-05,8.682768069840453e-09,9,9001.0,0.5198463653585926,2.079385461434371,3.119078192151557,1.9754161883626522,4,5255
5433,True,False,5,0.0017572045218098731,1.952449468677637e-07,9,9001.0,0.87700929792159,1.3155139468823847,1.5347662713627825,1.205887784642186,4,5256
5434,True,False,5,5.280061664092167e-05,5.86673518232463e-09,9,9001.000000000002,167.4729294709299,167.47412355685148,167.48367593774475,167.47651165718244,4,5257
5435,True,False,5,0.00147521010010728,1.6391223334525332e-07,9,6195.410518159673,0.8964247847318659,1.5149745615066135,2.3092420807442298,1.4819831562356618,4,5258
5436,True,False,5,9.081706062238527e-05,1.0090784513598363e-08,9,9001.0,0.4822160331349128,0.9644320662698255,1.4466480994047382,0.867988859642843,4,5259
5437,True,False,5,0.0005470083685783991,6.077870761982213e-08,9,6557.475244941406,0.6939236444656451,0.9252315259541936,2.2423303507473835,1.2349128672105412,4,5260
5438,True,False,5,0.0009271728083930352,1.0301920093255948e-07,9,7963.3661514768,0.38001506997611334,1.14004520992834,2.239782323587153,1.1699850976720458,4,5261
5439,True,False,5,0.0006663227126330084,7.403585695922316e-08,9,7425.066698596564,1.246827581370278,1.6848080123925335,2.5720918556706995,1.8400224686817914,4,5262
5440,True,False,5,0.0013126022603178896,1.4584469559087663e-07,9,8781.627378962887,4.78447189643911,6.118844933304921,7.325886304013174,5.9293853305615825,4,5263
5441,True,False,5,0.0009567471735335008,1.0630524150372231e-07,9,9001.0,39.342823133269846,39.376750970840355,39.40588874391624,39.37371530025281,4,5264
5442,True,False,5,0.0020897791786998617,2.3219768652220685e-07,9,8855.471654933841,0.7236708023001933,1.3245821389134569,2.6422492755918525,1.59150136041481,4,5265
5443,True,False,5,0.00016262589925403876,1.8069544361559864e-08,9,9000.999999999998,0.36035496591396754,1.0810648977419024,1.801774829569837,1.0810648977419022,4,5266
5444,True,False,5,0.001750565440313079,1.9450727114589765e-07,9,8149.1088657680875,0.30571506320708614,1.8342903792425105,3.057150632070851,1.8344098487336147,4,5267
5445,True,False,5,9.081706062238528e-05,1.0090784513598365e-08,9,9001.00000000019,0.4822160331349123,0.9644320662698249,1.4466480994047377,0.8679888596428427,4,5268
5446,True,False,5,0.0012992008843245963,1.4435565381384404e-07,9,6707.259539343609,0.6559214709822327,2.6047147701822118,3.438005631323595,2.2797947474156013,4,5269
5447,True,False,5,0.00014150565259767007,1.572285028863001e-08,9,9000.999999999998,436.73648860180685,436.73700116624474,436.73785543897117,436.7372403624478,4,5270
5448,True,False,5,0.0007824840692430364,8.694267436033738e-08,9,6064.3893553874605,0.5738465578202098,1.292394198457249,1.7215396734606292,1.232719454494017,4,5271
5449,True,False,5,0.0006411721817081861,7.124135352313179e-08,9,8549.434946144676,0.5650108661189304,1.1300217322378607,2.246098456685598,1.2402349039036222,4,5272
5450,True,False,5,0.0013281433835671053,1.4757148706301172e-07,9,8728.42946033961,0.9229595306230791,1.8459190612461591,2.368230422657839,1.6841904372213374,4,5273
5451,True,False,5,0.0006378314490223339,7.087016100248154e-08,9,9001.0,0.3639170455713461,1.2737096594997097,2.1835022734280742,1.2737096594997102,4,5274
5452,True,False,5,0.0006544376143366922,7.271529048185468e-08,9,8195.754419959703,0.7963982361764538,2.1699648425831985,2.9348274202104996,2.0026263157472437,4,5275
5453,True,False,5,0.0001026058919707852,1.1400654663420578e-08,9,7124.188293448446,0.632352233777166,1.2647044675543317,2.235680801755595,1.2059588408837183,4,5276
5454,True,False,5,0.0001321742372897013,1.4686026365522366e-08,9,6769.054947480804,0.9236913728224411,2.309228432056101,3.694765491289761,2.381451454014629,4,5277
5455,True,False,5,0.0005216700924123061,5.796334360136735e-08,9,9000.999999999998,0.603599195081963,0.8047989267759509,1.2071983901639265,0.885278819453546,4,5278
5456,True,False,5,0.0002048663925667761,2.2762932507419565e-08,9,9001.0,0.3210628132064517,0.9631884396193549,1.6053140660322582,0.9631884396193549,4,5279
5457,True,False,5,0.0003104676258486194,3.449640287206882e-08,9,9001.0,0.2608057766712914,0.5216115533425824,1.3040288833564557,0.7824173300138735,4,5280
5458,True,False,5,0.003652522352068998,4.0583581689655537e-07,9,5435.736163545809,0.6859045340650085,1.8574785963354286,2.095485981028976,1.4764974495378898,4,5281
5459,True,False,5,0.0005936305573559337,6.595895081732596e-08,9,8387.641996711438,0.8929924428370628,1.9960618584568584,3.3382665207572475,2.159687156373398,4,5282
5460,True,False,5,0.0032238762259313635,3.582084695479293e-07,9,9001.0,0.48221603313491257,0.9644320662698251,1.4466480994047384,0.867988859642843,4,5283
5461,True,False,5,8.148564531441655e-05,9.053960590490727e-09,9,5805.795835182486,1.3521047655738678,2.5294269529752746,3.3801092663388075,2.4822914743400473,4,5284
5462,True,False,5,0.00018708687859625984,2.078743095513998e-08,9,7431.629610484349,0.37136466112054267,1.1140939833616281,2.243070474174143,1.1913434170759138,4,5285
5463,True,False,5,0.006858588804035025,7.620654226705583e-07,9,8280.474227551622,1.2750441965958017,2.7842922010162483,3.678342224886856,2.629192053100154,4,5286
5464,True,False,5,0.0007104839278825375,7.894265865361529e-08,9,6742.91268178225,0.8514718046281248,1.6373496629507105,2.9780462518444377,1.8094491092219578,4,5287
5465,True,False,5,0.00021832559025810233,2.4258398917566925e-08,9,7249.284000297165,0.37350308964208584,1.4940123585683422,2.0228084241128,1.3131512778167949,4,5288
5466,True,False,5,0.00044642425414688383,4.9602694905209313e-08,9,8221.348400329754,0.7712352983231809,1.285392163871969,1.9343953292729679,1.4211650793901787,4,5289
5467,True,False,5,0.003839152276791768,4.265724751990853e-07,9,4869.843994460293,6.468930362165467,8.037342799074105,8.777540699591226,7.83705594950459,4,5290
5468,True,False,5,0.00024288283654823973,2.6986981838693305e-08,9,9000.999999999998,0.2948675312352984,0.5897350624705968,1.7692051874117904,0.7666555812117759,4,5291
5469,True,False,5,0.0001795220965791337,1.9946899619903747e-08,9,9001.0,0.34297811647447163,1.0289343494234138,1.371912465897885,0.8917431028336255,4,5292
5470,True,False,5,0.0046370205979433116,5.152245108825902e-07,9,6957.8540817486055,1.6077115397896022,3.0730604494644047,3.5916440814358066,2.7204972707030066,4,5293
5471,True,False,5,0.00029145338403633816,3.238370933737091e-08,9,5673.997538233899,0.3999478353045913,0.799895670609182,2.3148803650483063,1.262871743618843,4,5294
5472,True,False,5,0.0010466508184027172,1.1629453537807968e-07,9,8768.170007339078,2.688287975024133,3.621060834550582,4.790089204010712,3.5818004196874895,4,5295
5473,True,False,5,0.00019430626923859175,2.158958547095464e-08,9,9001.000000000002,0.3296719220998349,1.6483596104991745,2.9670472988985144,1.7142939949191416,4,5296
5474,True,False,5,0.0013897374902453687,1.5441527669392985e-07,9,8392.11915503665,0.8417617122064025,1.2318574794758899,1.6835234244128057,1.2599983924070743,4,5297
5475,True,False,5,0.0003759403904833623,4.1771154498151366e-08,9,9001.000000000005,0.4740191294753654,0.7110286942130486,1.1850478236884139,0.8532344330556579,4,5298
5476,True,False,5,0.0010707965054778917,1.1897738949754353e-07,9,9001.0,0.14043387974607996,0.5617355189843192,1.9660743164451178,0.7302561746796151,4,5299
5477,True,False,5,0.00021321822428140724,2.3690913809045252e-08,9,8372.29430375014,2.6987000290118255,4.5985218906795735,5.397400058023652,4.317807388203493,4,5300
5478,True,False,5,0.00023090147130400715,2.5655719033778573e-08,9,5219.887795485432,0.46259153843174466,1.3877746152952326,2.254470104540486,1.3075798781347685,4,5301
5479,True,False,5,0.0002808992805297033,3.1211031169967035e-08,9,9001.000000000291,0.5483780325070466,1.370945081267617,1.9193231137746638,1.2064316715155028,4,5302
5480,True,False,5,0.0005537524443026988,6.152804936696654e-08,9,8850.587691481427,2.3848870216012745,3.6856099055509475,4.769774043202549,3.5082336738565347,4,5303
5481,True,False,5,0.0025499457068812103,2.8332730076457893e-07,9,5347.573231739121,0.4164276474144238,2.2903520607793304,2.634408482579207,1.9704618618973355,4,5304
5482,True,False,5,0.00033792394650189873,3.754710516687764e-08,9,9000.999999999998,0.4999722245368224,0.7499583368052339,1.499916673610468,0.8499527817125987,4,5305
5483,True,False,5,0.00022598663922314475,2.5109626580349416e-08,9,9001.0,0.30569193784415627,0.917075813532469,1.2227677513766255,0.8559374259636379,4,5306
5484,True,False,5,0.00015840184992276497,1.7600205546973886e-08,9,9000.999999999998,0.36512808733980795,0.7302561746796155,1.8256404366990382,1.0223586445514616,4,5307
5485,True,False,5,0.002082481580574261,2.31386842286029e-07,9,8279.469863508823,5.087725444222495,6.614063524760249,7.171342113975192,6.224280549517699,4,5308
5486,True,False,5,0.0007159522823646998,7.955025359607776e-08,9,7927.725385656488,1.1245030215716905,1.2716304614344853,2.1344534133629143,1.508455853613134,4,5309
5487,True,False,5,0.00012249743060693824,1.3610825622993139e-08,9,9000.999999999996,0.4152043330020232,0.8304086660040452,1.2456129990060683,0.8304086660040456,4,5310
5488,True,False,5,0.0028747589795393843,3.1941766439326494e-07,9,8242.163932180023,22.461858093858215,22.697827021761956,22.799553179508205,22.644353292663595,4,5311
5489,True,False,5,0.00013217423728970136,1.4686026365522373e-08,9,7393.519827515421,0.5206746727528381,1.0413493455056761,2.2393253008580283,1.176809602025579,4,5312
5490,True,False,5,0.0003315878725049882,3.6843096944998685e-08,9,9001.0,0.5047264255469498,1.009452851093898,1.2618160638673739,0.908507565984509,4,5313
5491,True,False,5,0.00020354141759864415,2.2615713066516018e-08,9,7892.452148331252,2.380106279638034,4.3425664941545765,5.083396806790666,4.0956812987207005,4,5314
5492,True,False,5,0.00048680663587542393,5.408962620838044e-08,9,7492.963901814229,1.4677477280729156,2.220876658367994,3.913993941527775,2.453915585494579,4,5315
5493,True,False,5,7.814491262856409e-05,8.682768069840453e-09,9,9001.00000000021,0.5198463653585925,1.0396927307171855,2.0793854614343714,1.1436620037889043,4,5316
5494,True,False,5,0.0008405858169234728,9.339842410260808e-08,9,9001.000000000004,0.6340074032930773,1.1095129557628851,1.585018508232693,1.1095129557628851,4,5317
5495,True,False,5,0.00148353123412243,1.6483680379138112e-07,9,6237.221041974801,1.1756641861183474,3.585117700717538,3.918880620394492,3.0799811685530436,4,5318
5496,True,False,5,0.0005512324179096729,6.12480464344081e-08,9,6616.108399699704,0.23130723650935783,0.6939217095280749,2.295363758589419,1.1529944612459588,4,5319
5497,True,False,5,0.003727496217788332,4.1416624642092577e-07,9,4932.465903261703,0.66049840794136,1.3209968158827208,1.9067318542420741,1.4076183447163235,4,5320
5498,True,False,5,0.0008131294962701938,9.034772180779931e-08,9,9000.999999999998,0.3223112799253001,1.1280894797385512,1.450400759663851,0.9347027117833708,4,5321
5499,True,False,5,0.00045943577369394995,5.104841929932777e-08,9,4468.061843118674,1.2645783610510781,3.5205782966983783,3.7937350831532335,3.015242050507528,4,5322
5500,True,False,5,0.022144076053876104,2.4604528948751227e-06,9,8864.12893576426,8.621372804299204,9.88826869495838,11.379185771524027,9.938776354655307,4,5323
5501,True,False,5,0.00021753854056059732,2.417094895117748e-08,9,9001.0,0.31157116739637136,0.9347135021891131,1.2462846695854846,0.8100850352305649,4,5324
5502,True,False,5,0.0010095477901744222,1.1217197668604691e-07,9,9000.999999999998,0.4338935360783816,1.4463117869279387,2.0248365016991143,1.2438281367580273,4,5325
5503,True,False,5,0.0037230394142627656,4.1367104602919623e-07,9,5906.604894060678,2.8093753240284314,4.827919398851478,5.618750648056861,4.512807999260922,4,5326
5504,True,False,5,0.00047747522056745524,5.3052802285272804e-08,9,7127.772084368403,1.4507865099069852,1.945094548085248,2.5934593974469973,2.0044809209187724,4,5327
5505,True,False,5,0.0025666648081335945,2.851849786815105e-07,9,8831.703086317011,2.059412930161301,2.728324635097244,4.215858199785772,3.073890222903777,4,5328
5506,True,False,5,0.0003696043164864517,4.106714627627241e-08,9,9001.000000000118,0.2390324426555877,1.9122595412447032,2.3903244265558787,1.4341946559335272,4,5329
5507,True,False,5,0.00017952209657913374,1.9946899619903747e-08,9,9001.000000000002,0.34297811647447135,0.6859562329489427,1.3719124658978854,0.8231474795387312,4,5330
5508,True,False,5,0.0005808067830501384,6.453408700557093e-08,9,9001.000000000207,0.572045774109309,2.288183096437237,3.0509107952496493,2.097501171734134,4,5331
5509,True,False,5,8.993374397696399e-05,9.992638219662667e-09,9,6188.658631237494,0.6323880166968854,2.5295520667875455,3.161940083484435,2.104193244979309,4,5332
5510,True,False,5,9.081706062238527e-05,1.0090784513598363e-08,9,9001.0,0.4822160331349132,1.9288641325396512,2.8932961988094767,1.735977719285686,4,5333
5511,True,False,5,0.0005825445484002211,6.472717204446901e-08,9,5188.5169608022825,1.4098995239039953,3.5075466070824715,4.229698571711985,3.262701341771804,4,5334
5512,True,False,5,0.0001929812942704598,2.144236603005109e-08,9,6766.584251788424,1.93606326215431,2.5685836154719444,3.7608076620559103,2.791047245258492,4,5335
5513,True,False,5,0.00017529804724785998,1.9477560805317775e-08,9,9001.0,0.3470857852422838,0.6941715704845676,1.388343140969134,0.8330058845814806,4,5336
5514,True,False,5,0.00016262589925403873,1.806954436155986e-08,9,9001.000000000002,0.3603549659139675,0.720709931827935,1.4414198636558697,0.7927809250107285,4,5337
5515,True,False,5,0.0008067633231655359,8.964036924061512e-08,9,8901.366302121003,1.2447991542967745,1.2451160613754093,1.4832922133265682,1.2926245289341871,4,5338
5516,True,False,5,0.0027410698254135206,3.0456331393483566e-07,9,7201.7890175468965,2.7954751868784644,3.032986116191659,4.515765385399875,3.545395869539874,4,5339
