dataset,idx_global,clase_objetivo,is_filtrada,k,percentil_dist,percentil_densidad,percentil_entropia,criterio_pureza,modo_espacial,radio_densidad,riesgo,densidad,entropia,proporcion_min,pasa_pureza,pasa_densidad,umbral_entropia,umbral_densidad,vecinos_all,clase_vecinos_all,dist_all,vecinos_min,dist_vecinos_min,vecinos_validos_por_percentil,thr_dist_percentil,synthetics_from_this_seed,last_delta,last_neighbor_z,timestamp
wdbc,306,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[348, 122, 144, 307, 106]","[1, 1, 1, 1, 1]","[4.355672049078373, 4.640130992802321, 4.911062758761296, 5.122492560805985, 5.423289486783718]","[348, 122, 144, 307, 106]","[4.355672049078373, 4.640130992802321, 4.911062758761296, 5.122492560805985, 5.423289486783718]",2,4.640130992802321,0,,,2025-09-30T15:28:43.991409
wdbc,307,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[176, 248, 404, 102, 384]","[1, 1, 1, 1, 1]","[3.5262188434262915, 3.6162494363590643, 3.687053531461962, 4.063030690939169, 4.197838043540694]","[176, 248, 404, 102, 384]","[3.5262188434262915, 3.6162494363590643, 3.687053531461962, 4.063030690939169, 4.197838043540694]",2,3.6162494363590643,0,,,2025-09-30T15:28:43.991409
wdbc,308,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[223, 71, 407, 439, 238]","[1, 0, 0, 0, 0]","[2.122034371822165, 2.9245073641800627, 3.098836368872988, 3.1356867359522376, 3.2147268255590546]","[223, 217, 318, 53, 65]","[2.122034371822165, 3.2935049298999823, 3.322685180011672, 3.325388571884732, 3.431544302446807]",2,2.9245073641800627,0,,,2025-09-30T15:28:43.991409
wdbc,310,1,True,5,25.0,25.0,,proporcion,2d,1.0,0.4,0.0,,0.6,True,True,,0.0,"[108, 26, 218, 257, 21]","[1, 1, 0, 1, 0]","[2.075854731143017, 2.0929172058822116, 2.364516517370684, 2.419034003475125, 2.478717934769409]","[108, 26, 257, 7, 212]","[2.075854731143017, 2.0929172058822116, 2.419034003475125, 2.537948094634543, 2.7004280468397543]",2,2.0929172058822116,11,0.7021494605155132,26.0,2025-09-30T15:28:43.991409
wdbc,312,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[444, 130, 75, 411, 237]","[1, 1, 1, 1, 1]","[2.992789259328362, 2.9948229666195876, 3.251023802974645, 3.260327041202471, 3.4286465763325458]","[444, 130, 75, 411, 237]","[2.992789259328362, 2.9948229666195876, 3.251023802974645, 3.260327041202471, 3.4286465763325458]",2,2.9948229666195876,0,,,2025-09-30T15:28:43.991409
wdbc,314,1,True,5,25.0,25.0,,proporcion,2d,1.0,0.6,0.0,,0.4,True,True,,0.0,"[96, 295, 7, 416, 276]","[1, 0, 1, 0, 0]","[3.1736584535809893, 3.37580140868191, 3.3858418837263913, 3.52168682716908, 3.5868096638371294]","[96, 7, 56, 373, 40]","[3.1736584535809893, 3.3858418837263913, 3.614002212459662, 3.6919219437828263, 3.70807083918548]",2,3.37580140868191,6,0.46309228569096683,96.0,2025-09-30T15:28:43.991409
wdbc,315,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[408, 144, 221, 337, 301]","[1, 1, 1, 1, 1]","[5.8771022110874025, 5.963501910020404, 6.375900373085561, 6.512027771572142, 6.649905449153478]","[408, 144, 221, 337, 301]","[5.8771022110874025, 5.963501910020404, 6.375900373085561, 6.512027771572142, 6.649905449153478]",2,5.963501910020404,0,,,2025-09-30T15:28:43.991409
wdbc,316,1,True,5,25.0,25.0,,proporcion,2d,1.0,0.6,0.0,,0.4,True,True,,0.0,"[238, 304, 7, 36, 212]","[0, 0, 1, 0, 1]","[2.2461017335302853, 2.802431094549146, 2.881950442561504, 2.9375938436301525, 3.0276800363791128]","[7, 212, 61, 233, 310]","[2.881950442561504, 3.0276800363791128, 3.0840142513324027, 3.194867052366358, 3.287666705937694]",2,2.802431094549146,6,0.34442156209414604,304.0,2025-09-30T15:28:43.991409
wdbc,318,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.2,,1.0,False,True,,0.0,"[191, 152, 299, 293, 65]","[1, 1, 1, 1, 1]","[1.9066147798612165, 2.248768851566471, 2.4761678644475293, 2.648480526787959, 2.8294379157075666]","[191, 152, 299, 293, 65]","[1.9066147798612165, 2.248768851566471, 2.4761678644475293, 2.648480526787959, 2.8294379157075666]",2,2.248768851566471,0,,,2025-09-30T15:28:43.991409
wdbc,322,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[68, 329, 275, 338, 326]","[1, 1, 1, 1, 1]","[2.2647031354672147, 2.5828325337736047, 2.6176432862342134, 2.9528352079350895, 3.0707144070642776]","[68, 329, 275, 338, 326]","[2.2647031354672147, 2.5828325337736047, 2.6176432862342134, 2.9528352079350895, 3.0707144070642776]",2,2.5828325337736047,0,,,2025-09-30T15:28:43.991409
wdbc,326,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,1.0,,1.0,False,True,,0.0,"[52, 265, 127, 256, 68]","[1, 1, 1, 1, 1]","[1.7933483341242031, 1.800940592269496, 1.8080617436884052, 1.9421502542334632, 1.9486627840668806]","[52, 265, 127, 256, 68]","[1.7933483341242031, 1.800940592269496, 1.8080617436884052, 1.9421502542334632, 1.9486627840668806]",2,1.800940592269496,0,,,2025-09-30T15:28:43.991409
wdbc,329,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[28, 286, 322, 33, 178]","[1, 1, 1, 1, 1]","[2.223370161248983, 2.511294561293404, 2.5828325337736047, 2.5901691590287803, 2.7044602320074995]","[28, 286, 322, 33, 178]","[2.223370161248983, 2.511294561293404, 2.5828325337736047, 2.5901691590287803, 2.7044602320074995]",2,2.511294561293404,0,,,2025-09-30T15:28:43.991409
wdbc,333,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[351, 257, 400, 184, 261]","[1, 1, 1, 1, 1]","[2.7245486687454363, 2.8977346864010944, 3.16132080781727, 3.204414507206446, 3.207568467180873]","[351, 257, 400, 184, 261]","[2.7245486687454363, 2.8977346864010944, 3.16132080781727, 3.204414507206446, 3.207568467180873]",2,2.8977346864010944,0,,,2025-09-30T15:28:43.991409
wdbc,336,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[429, 288, 419, 37, 245]","[1, 1, 1, 1, 1]","[3.431582581458771, 4.027479901551564, 4.276982545837988, 4.359033408394388, 4.803753400845289]","[429, 288, 419, 37, 245]","[3.431582581458771, 4.027479901551564, 4.276982545837988, 4.359033408394388, 4.803753400845289]",2,4.027479901551564,0,,,2025-09-30T15:28:43.991409
wdbc,337,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[301, 176, 106, 307, 322]","[1, 1, 1, 1, 1]","[4.597238614532386, 4.882435628437215, 4.987303492821182, 4.9921485908860115, 5.077481635668665]","[301, 176, 106, 307, 322]","[4.597238614532386, 4.882435628437215, 4.987303492821182, 4.9921485908860115, 5.077481635668665]",2,4.882435628437215,0,,,2025-09-30T15:28:43.991409
wdbc,338,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[176, 275, 322, 226, 261]","[1, 1, 1, 1, 1]","[2.8043221578060846, 2.8602280261288016, 2.9528352079350895, 3.055382927610812, 3.0770726866745868]","[176, 275, 322, 226, 261]","[2.8043221578060846, 2.8602280261288016, 2.9528352079350895, 3.055382927610812, 3.0770726866745868]",2,2.8602280261288016,0,,,2025-09-30T15:28:43.991409
wdbc,340,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.2,0.4,,0.8,False,True,,0.0,"[383, 0, 424, 85, 346]","[1, 1, 0, 1, 1]","[1.6076702922304427, 1.9310291903366734, 2.2986018947502513, 2.412684299782368, 2.521614230662287]","[383, 0, 85, 346, 53]","[1.6076702922304427, 1.9310291903366734, 2.412684299782368, 2.521614230662287, 2.5239659001150083]",2,1.9310291903366734,0,,,2025-09-30T15:28:43.991409
wdbc,341,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[106, 246, 351, 176, 226]","[1, 1, 1, 1, 1]","[4.742342295417687, 4.817995118291822, 4.872245620699661, 4.9042945089358785, 5.039417018431112]","[106, 246, 351, 176, 226]","[4.742342295417687, 4.817995118291822, 4.872245620699661, 4.9042945089358785, 5.039417018431112]",2,4.817995118291822,0,,,2025-09-30T15:28:43.991409
wdbc,346,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.6,,1.0,False,True,,0.0,"[8, 58, 53, 0, 292]","[1, 1, 1, 1, 1]","[1.7858993453005365, 1.828548470858394, 1.910042289811469, 2.1187842612958963, 2.2704152427110444]","[8, 58, 53, 0, 292]","[1.7858993453005365, 1.828548470858394, 1.910042289811469, 2.1187842612958963, 2.2704152427110444]",2,1.828548470858394,0,,,2025-09-30T15:28:43.991409
wdbc,348,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[106, 13, 248, 102, 306]","[1, 1, 1, 1, 1]","[3.705643929511386, 4.0318300127897775, 4.22391388080267, 4.240592894529004, 4.355672049078373]","[106, 13, 248, 102, 306]","[3.705643929511386, 4.0318300127897775, 4.22391388080267, 4.240592894529004, 4.355672049078373]",2,4.0318300127897775,0,,,2025-09-30T15:28:43.991409
wdbc,351,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[333, 75, 184, 7, 261]","[1, 1, 1, 1, 1]","[2.7245486687454363, 3.512515393209485, 3.89068870682535, 3.895752988827716, 3.9576207116194393]","[333, 75, 184, 7, 261]","[2.7245486687454363, 3.512515393209485, 3.89068870682535, 3.895752988827716, 3.9576207116194393]",2,3.512515393209485,0,,,2025-09-30T15:28:43.991409
wdbc,354,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.4,,1.0,False,True,,0.0,"[52, 43, 151, 65, 127]","[1, 1, 1, 1, 1]","[1.633431842009987, 1.846257876701924, 2.044082455813837, 2.1631128229650765, 2.218680616217326]","[52, 43, 151, 65, 127]","[1.633431842009987, 1.846257876701924, 2.044082455813837, 2.1631128229650765, 2.218680616217326]",2,1.846257876701924,0,,,2025-09-30T15:28:43.991409
wdbc,362,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[444, 411, 237, 312, 130]","[1, 1, 1, 1, 1]","[4.329130290642565, 4.719145531311351, 4.845022800522006, 4.940451308546909, 5.063913588885259]","[444, 411, 237, 312, 130]","[4.329130290642565, 4.719145531311351, 4.845022800522006, 4.940451308546909, 5.063913588885259]",2,4.719145531311351,0,,,2025-09-30T15:28:43.991409
wdbc,367,1,False,5,25.0,25.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[117, 264, 379, 173, 86]","[0, 0, 0, 0, 0]","[2.840663375341693, 3.206456113186343, 3.277295040207357, 3.329941066745087, 3.3315010612765414]","[340, 0, 223, 383, 369]","[3.7102153772319495, 3.7270072971539423, 3.841079487695473, 3.9956443299474653, 4.053380025458161]",2,3.206456113186343,0,,,2025-09-30T15:28:43.991409
wdbc,368,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[362, 393, 312, 237, 444]","[1, 1, 1, 1, 1]","[5.7609780403862585, 5.952524568700919, 6.817715116020488, 7.3983853382461, 7.505981680766966]","[362, 393, 312, 237, 444]","[5.7609780403862585, 5.952524568700919, 6.817715116020488, 7.3983853382461, 7.505981680766966]",2,5.952524568700919,0,,,2025-09-30T15:28:43.991409
wdbc,369,1,False,5,25.0,25.0,,proporcion,2d,1.0,1.0,0.0,,0.0,False,True,,0.0,"[287, 422, 201, 379, 440]","[0, 0, 0, 0, 0]","[1.8817331375636712, 1.9098375081805583, 1.9302724277428103, 1.9725192696460834, 2.1687399363365314]","[8, 292, 346, 251, 53]","[2.2811609901806733, 2.655972193018424, 2.6652310143695512, 2.8657150206750184, 2.928119899859947]",2,1.9098375081805583,0,,,2025-09-30T15:28:43.991409
wdbc,371,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[116, 4, 293, 9, 22]","[1, 1, 1, 1, 1]","[3.2897707920903008, 4.01752651888368, 4.292370684891588, 4.440910395624921, 4.458620887346577]","[116, 4, 293, 9, 22]","[3.2897707920903008, 4.01752651888368, 4.292370684891588, 4.440910395624921, 4.458620887346577]",2,4.01752651888368,0,,,2025-09-30T15:28:43.991409
wdbc,373,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[387, 444, 193, 435, 214]","[1, 1, 1, 1, 1]","[3.4186153034478592, 3.47024894080087, 3.5084594175811135, 3.516063299298525, 3.617624860968299]","[387, 444, 193, 435, 214]","[3.4186153034478592, 3.47024894080087, 3.5084594175811135, 3.516063299298525, 3.617624860968299]",2,3.47024894080087,0,,,2025-09-30T15:28:43.991409
wdbc,376,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[421, 120, 315, 144, 183]","[1, 1, 1, 1, 1]","[7.0895256071410255, 7.2356272993768265, 7.700426926349534, 8.710124752761118, 8.742435665776714]","[421, 120, 315, 144, 183]","[7.0895256071410255, 7.2356272993768265, 7.700426926349534, 8.710124752761118, 8.742435665776714]",2,7.2356272993768265,0,,,2025-09-30T15:28:43.991409
wdbc,377,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[252, 109, 189, 4, 293]","[1, 1, 1, 1, 1]","[2.5651904610895238, 2.880482964398465, 2.8812597725304188, 3.0747294711528927, 3.1201710643852616]","[252, 109, 189, 4, 293]","[2.5651904610895238, 2.880482964398465, 2.8812597725304188, 3.0747294711528927, 3.1201710643852616]",2,2.880482964398465,0,,,2025-09-30T15:28:43.991409
wdbc,380,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[179, 289, 138, 189, 28]","[1, 1, 1, 1, 1]","[2.156108113834737, 2.3461985439518567, 2.551895458869722, 2.655466302860496, 2.7958012473154814]","[179, 289, 138, 189, 28]","[2.156108113834737, 2.3461985439518567, 2.551895458869722, 2.655466302860496, 2.7958012473154814]",2,2.3461985439518567,0,,,2025-09-30T15:28:43.991409
wdbc,382,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[29, 110, 178, 268, 28]","[1, 1, 1, 1, 1]","[4.656518049344014, 4.760713655031792, 4.847490636520776, 5.233694277111122, 5.454411502754036]","[29, 110, 178, 268, 28]","[4.656518049344014, 4.760713655031792, 4.847490636520776, 5.233694277111122, 5.454411502754036]",2,4.760713655031792,0,,,2025-09-30T15:28:43.991409
wdbc,383,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.4,,1.0,False,True,,0.0,"[340, 0, 346, 256, 58]","[1, 1, 1, 1, 1]","[1.6076702922304427, 1.8699456462780393, 2.4980746826733666, 2.583285145077623, 2.7222615172449642]","[340, 0, 346, 256, 58]","[1.6076702922304427, 1.8699456462780393, 2.4980746826733666, 2.583285145077623, 2.7222615172449642]",2,1.8699456462780393,0,,,2025-09-30T15:28:43.991409
wdbc,384,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[176, 300, 229, 406, 199]","[1, 1, 1, 1, 1]","[3.13169603536538, 3.467959368578602, 3.7142996924694107, 3.8499871395797545, 3.9212760446234287]","[176, 300, 229, 406, 199]","[3.13169603536538, 3.467959368578602, 3.7142996924694107, 3.8499871395797545, 3.9212760446234287]",2,3.467959368578602,0,,,2025-09-30T15:28:43.991409
wdbc,387,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[3, 373, 444, 435, 314]","[1, 1, 1, 1, 1]","[3.357035373690134, 3.4186153034478592, 3.7874939655617674, 3.8457737650661854, 3.9607619891366004]","[3, 373, 444, 435, 314]","[3.357035373690134, 3.4186153034478592, 3.7874939655617674, 3.8457737650661854, 3.9607619891366004]",2,3.4186153034478592,0,,,2025-09-30T15:28:43.991409
wdbc,390,1,True,5,25.0,25.0,,proporcion,2d,1.0,0.4,0.0,,0.6,True,True,,0.0,"[108, 292, 439, 346, 21]","[1, 1, 0, 1, 0]","[2.0517492806729503, 2.456120885016748, 2.469640841676819, 2.4726563537298856, 2.6685079158792284]","[108, 292, 346, 180, 310]","[2.0517492806729503, 2.456120885016748, 2.4726563537298856, 2.820847629138028, 2.859086543870069]",2,2.456120885016748,7,0.7792182599846986,108.0,2025-09-30T15:28:43.991409
wdbc,393,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[312, 3, 130, 72, 75]","[1, 1, 1, 1, 1]","[3.9069388625424826, 4.657368450840615, 5.0400386621476585, 5.124092565929298, 5.23577307243268]","[312, 3, 130, 72, 75]","[3.9069388625424826, 4.657368450840615, 5.0400386621476585, 5.124092565929298, 5.23577307243268]",2,4.657368450840615,0,,,2025-09-30T15:28:43.998919
wdbc,395,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.6,,1.0,False,True,,0.0,"[61, 43, 326, 52, 265]","[1, 1, 1, 1, 1]","[1.7493576782092717, 1.959227576079553, 1.974941439828845, 2.202157100626214, 2.2772457486263464]","[61, 43, 326, 52, 265]","[1.7493576782092717, 1.959227576079553, 1.974941439828845, 2.202157100626214, 2.2772457486263464]",2,1.959227576079553,0,,,2025-09-30T15:28:43.998919
wdbc,400,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[257, 26, 108, 7, 310]","[1, 1, 1, 1, 1]","[2.0348715183180546, 2.4380065550884993, 2.473052264397535, 3.04757004269102, 3.066934512394545]","[257, 26, 108, 7, 310]","[2.0348715183180546, 2.4380065550884993, 2.473052264397535, 3.04757004269102, 3.066934512394545]",2,2.4380065550884993,0,,,2025-09-30T15:28:43.998919
wdbc,404,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[116, 187, 307, 199, 384]","[1, 1, 1, 1, 1]","[3.1100328351146356, 3.5428647038411, 3.687053531461962, 3.933206617870922, 4.018795038246461]","[116, 187, 307, 199, 384]","[3.1100328351146356, 3.5428647038411, 3.687053531461962, 3.933206617870922, 4.018795038246461]",2,3.5428647038411,0,,,2025-09-30T15:28:43.998919
wdbc,406,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[199, 380, 184, 138, 106]","[1, 1, 1, 1, 1]","[2.791842143039259, 2.8583253326806184, 3.3031439729484724, 3.311415919794423, 3.489127045893417]","[199, 380, 184, 138, 106]","[2.791842143039259, 2.8583253326806184, 3.3031439729484724, 3.311415919794423, 3.489127045893417]",2,2.8583253326806184,0,,,2025-09-30T15:28:43.998919
wdbc,408,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[246, 337, 235, 176, 72]","[1, 1, 1, 1, 1]","[3.4999590352438696, 5.2186288926380024, 5.603435468615615, 5.6289608119603685, 5.768172631830443]","[246, 337, 235, 176, 72]","[3.4999590352438696, 5.2186288926380024, 5.603435468615615, 5.6289608119603685, 5.768172631830443]",2,5.2186288926380024,0,,,2025-09-30T15:28:43.998919
wdbc,410,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.2,0.0,,0.8,False,True,,0.0,"[152, 318, 250, 22, 37]","[1, 1, 0, 1, 1]","[2.7726260453341616, 3.141560784968796, 3.4700406142952325, 3.514280685908663, 3.590182636033232]","[152, 318, 22, 37, 223]","[2.7726260453341616, 3.141560784968796, 3.514280685908663, 3.590182636033232, 3.65343276780438]",2,3.141560784968796,0,,,2025-09-30T15:28:43.998919
wdbc,411,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[281, 444, 142, 130, 234]","[1, 1, 1, 1, 1]","[2.760044928412959, 2.841708928462958, 2.8517644573757157, 3.0182317967175893, 3.1562825075264787]","[281, 444, 142, 130, 234]","[2.760044928412959, 2.841708928462958, 2.8517644573757157, 3.0182317967175893, 3.1562825075264787]",2,2.841708928462958,0,,,2025-09-30T15:28:43.998919
wdbc,412,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.8,0.0,,0.2,False,True,,0.0,"[195, 172, 403, 417, 250]","[1, 0, 0, 0, 0]","[4.526288077944848, 4.904311988203288, 5.066530744845299, 5.50539649493053, 5.541491180947259]","[195, 340, 318, 53, 191]","[4.526288077944848, 5.979614164484645, 6.054117161839306, 6.114131945668732, 6.169521508378321]",2,4.904311988203288,0,,,2025-09-30T15:28:43.998919
wdbc,414,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[322, 106, 13, 109, 326]","[1, 1, 1, 1, 1]","[3.0726841141785743, 3.1721940124763592, 3.190882849225537, 3.2097150741296745, 3.2657425518373113]","[322, 106, 13, 109, 326]","[3.0726841141785743, 3.1721940124763592, 3.190882849225537, 3.2097150741296745, 3.2657425518373113]",2,3.1721940124763592,0,,,2025-09-30T15:28:43.998919
wdbc,419,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[288, 329, 286, 256, 429]","[1, 1, 1, 1, 1]","[2.6275535494139306, 2.831393561809339, 3.0025325607537208, 3.0286375897579676, 3.059501143684357]","[288, 329, 286, 256, 429]","[2.6275535494139306, 2.831393561809339, 3.0025325607537208, 3.0286375897579676, 3.059501143684357]",2,2.831393561809339,0,,,2025-09-30T15:28:43.998919
wdbc,421,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.2,0.0,,0.8,False,True,,0.0,"[122, 294, 351, 31, 146]","[1, 1, 1, 0, 1]","[5.58928580465266, 5.701618162168646, 5.852388527630887, 6.220804701069444, 6.283158010827813]","[122, 294, 351, 146, 387]","[5.58928580465266, 5.701618162168646, 5.852388527630887, 6.283158010827813, 6.307832527843846]",2,5.701618162168646,0,,,2025-09-30T15:28:43.998919
wdbc,429,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[288, 419, 338, 261, 256]","[1, 1, 1, 1, 1]","[2.6406611436403225, 3.059501143684357, 3.1204635122302253, 3.1457463813976885, 3.2283615725846824]","[288, 419, 338, 261, 256]","[2.6406611436403225, 3.059501143684357, 3.1204635122302253, 3.1457463813976885, 3.2283615725846824]",2,3.059501143684357,0,,,2025-09-30T15:28:43.998919
wdbc,435,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[165, 234, 226, 61, 281]","[1, 1, 1, 1, 1]","[2.3569203703761845, 2.6162436170715484, 2.63793048574738, 2.728515147156043, 3.1213924860802464]","[165, 234, 226, 61, 281]","[2.3569203703761845, 2.6162436170715484, 2.63793048574738, 2.728515147156043, 3.1213924860802464]",2,2.6162436170715484,0,,,2025-09-30T15:28:43.998919
wdbc,443,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[234, 265, 61, 96, 395]","[1, 1, 1, 1, 1]","[2.6140567590334665, 2.6221364391449695, 2.835864764067928, 2.9709963738177745, 3.0363964323045236]","[234, 265, 61, 96, 395]","[2.6140567590334665, 2.6221364391449695, 2.835864764067928, 2.9709963738177745, 3.0363964323045236]",2,2.6221364391449695,0,,,2025-09-30T15:28:43.998919
wdbc,444,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[281, 142, 411, 193, 56]","[1, 1, 1, 1, 1]","[2.3988046700318457, 2.619320189305224, 2.841708928462958, 2.90029678333476, 2.9378876000195544]","[281, 142, 411, 193, 56]","[2.3988046700318457, 2.619320189305224, 2.841708928462958, 2.90029678333476, 2.9378876000195544]",2,2.619320189305224,0,,,2025-09-30T15:28:43.998919
wdbc,454,1,False,5,25.0,25.0,,proporcion,2d,1.0,0.0,0.0,,1.0,False,True,,0.0,"[189, 4, 109, 191, 377]","[1, 1, 1, 1, 1]","[2.706172787816595, 2.765618588919533, 3.343858996243344, 3.369989647918494, 3.3881812758196665]","[189, 4, 109, 191, 377]","[2.706172787816595, 2.765618588919533, 3.343858996243344, 3.369989647918494, 3.3881812758196665]",2,2.765618588919533,0,,,2025-09-30T15:28:43.998919
